"id","Country_ID","activity_id","Sector_ID","nace_id","lat","lon","NUTS3_ID","NUTS_ID","verified","allocatedFree"
"DE_127","DE",30,"C23",23.52,51.847343,10.1888329,"DE916","DE91",294852,212743
"DE_131","DE",30,"C23",23.52,51.24822,7.04235,"DEA1A","DEA1",228411,178610
"DE_978","DE",21,"C19-C20",35.1,51.463126,11.7204095,"DEE0A","DEE0",267450,77157
"DE_130","DE",30,"C23",23.52,48.8920922,11.9292939,"DE226","DE22",220878,190277
"DE_129","DE",30,"C23",23.52,51.7568583,10.8471133,"DEE09","DEE0",92159,74798
"DE_406","DE",32,"C23",23.32,51.5165163,10.8100618,"DEG07","DEG0",3725,3528
"DE_143","DE",30,"C23",23.52,51.3653566,7.5294542,"DEA53","DEA5",0,0
"DE_405","DE",32,"C23",23.32,50.1878729,8.7279229,"DE71E","DE71",0,0
"DE_142","DE",30,"C23",23.52,50.3353123,6.7669035,"DEB24","DEB2",46565,33280
"DE_147","DE",30,"C23",23.52,51.2804478,7.0222966,"DEA1C","DEA1",1592722,1172216
"DE_155","DE",30,"C23",23.52,52.2647544,7.3985466,"DEA37","DEA3",23089,22118
"DE_159","DE",30,"C23",10.81,53.7944009,12.2093472,"DE80K","DE80",0,0
"DE_158","DE",30,"C23",23.52,50.0292489,11.3108243,"DE24B","DE24",13299,11957
"DE_421","DE",32,"C23",23.32,52.3728109,7.9959544,"DE94E","DE94",13191,10820
"DE_420","DE",32,"C23",23.32,52.1993714,8.6861041,"DEA43","DEA4",0,0
"DE_423","DE",32,"C23",23.32,52.4941004,6.9125278,"DE94B","DE94",7405,6310
"DE_426","DE",32,"C23",23.32,50.0739289,8.9304955,"DE71C","DE71",5603,9000
"DE_171","DE",30,"C23",23.52,48.423547,9.9043348,"DE145","DE14",130339,95006
"DE_178","DE",30,"C23",10.81,51.9856953,8.8071295,"DEA45","DEA4",47713,34490
"DE_432","DE",32,"C23",23.32,52.3474961,7.9829987,"DE94E","DE94",0,0
"DE_184","DE",30,"C23",23.52,51.6058633,8.3358524,"DEA5B","DEA5",116824,87451
"DE_437","DE",32,"C23",23.31,52.2587681,7.8674531,"DEA37","DEA3",0,0
"DE_443","DE",32,"C23",23.32,48.2365452,10.4941893,"DE278","DE27",22964,25206
"DE_194","DE",31,"C23",23.11,50.0502576,12.0376845,"DE24D","DE24",16463,15565
"DE_193","DE",31,"C23",23.13,51.69705,9.43707,"DE926","DE92",16893,14495
"DE_1302","DE",42,"C19-C20",20.14,51.4236401,8.0278021,"DEA57","DEA5",0,0
"DE_197","DE",31,"C23",23.11,51.5768611,12.998105,"DED53","DED5",110861,95569
"DE_196","DE",31,"C23",23.14,50.0422752,8.214612,"DE714","DE71",0,0
"DE_201","DE",31,"C23",23.13,52.190413,9.4481324,"DE923","DE92",19434,13493
"DE_211","DE",31,"C23",23.19,51.50441,14.64819,"DED2D","DED2",0,0
"DE_462","DE",32,"C23",23.32,48.2156399,12.0598642,"DE21A","DE21",11117,17564
"DE_219","DE",31,"C23",23.13,48.7377336,11.2399785,"DE21I","DE21",63139,63090
"DE_461","DE",32,"C23",23.2,51.5452594,9.9041897,"DE91C","DE91",9660,9341
"DE_464","DE",32,"C23",23.32,49.3480132,12.5280471,"DE235","DE23",11690,10230
"DE_223","DE",31,"C23",23.11,49.6240286,12.0708103,"DE237","DE23",225582,164825
"DE_226","DE",31,"C23",23.19,49.9462135,12.2460976,"DE23A","DE23",85272,87751
"DE_467","DE",32,"C23",23.2,50.442657,7.6695424,"DEB1B","DEB1",9767,7886
"DE_225","DE",31,"C23",23.13,48.9560176,11.3991113,"DE219","DE21",34733,27424
"DE_1503","DE",36,"C16-C18",17.12,49.38941,8.04498,"DEB3C","DEB3",21520,22726
"DE_228","DE",31,"C23",23.19,51.9547256,9.7384801,"DE926","DE92",7423,5645
"DE_235","DE",31,"C23",23.13,50.5109537,11.2136483,"DEG0I","DEG0",19903,16265
"DE_234","DE",31,"C23",23.19,51.70565,9.03629,"DEA44","DEA4",0,0
"DE_473","DE",32,"C23",23.32,51.19199,14.68858,"DED2D","DED2",5904,10960
"DE_239","DE",31,"C23",23.13,50.4580412,11.2646761,"DE24A","DE24",43898,33141
"DE_476","DE",32,"C23",23.32,51.9042694,7.604307,"DEA33","DEA3",8411,6047
"DE_245","DE",31,"C23",23.19,49.6974197,12.1639186,"DE233","DE23",15260,11657
"DE_1633","DE",36,"C16-C18",35.3,47.75727,11.74438,"DE21F","DE21",10076,6948
"DE_2","DE",21,"C19-C20",19.2,49.3001547,8.4566828,"DEB38","DEB3",0,0
"DE_485","DE",32,"C23",23.49,48.5481442,12.5496008,"DE22C","DE22",0,0
"DE_255","DE",31,"C23",23.13,49.2318375,8.3726509,"DEB3E","DEB3",58803,52469
"DE_490","DE",35,"C16-C18",17.11,50.4034989,11.7007465,"DEG0K","DEG0",50074,16449
"DE_254","DE",31,"C23",23.19,51.355851,12.7333339,"DED52","DED5",35487,37547
"DE_257","DE",31,"C23",23.19,50.7291153,8.2941997,"DE722","DE72",2358,3106
"DE_10","DE",21,"C19-C20",19.2,54.1558644,9.0780935,"DEF05","DEF0",1021113,537528
"DE_492","DE",35,"C16-C18",17.12,49.5342887,8.4594526,"DE126","DE12",37788,55435
"DE_16","DE",21,"C19-C20",19.2,52.5587974,7.2987305,"DE949","DE94",936964,681827
"DE_263","DE",31,"C23",23.13,50.5885546,10.9942173,"DEG0F","DEG0",57914,48603
"DE_497","DE",36,"C16-C18",17.12,47.8799441,11.8959475,"DE21K","DE21",7895,6282
"DE_262","DE",31,"C23",23.13,50.43851,11.38205,"DE24A","DE24",116847,95358
"DE_510","DE",36,"C16-C18",17.12,51.3238213,9.8490244,"DE737","DE73",8720,8070
"DE_509","DE",36,"C16-C18",17.12,50.7227852,10.3563706,"DEG0B","DEG0",2673,3843
"DE_514","DE",36,"C16-C18",17.12,51.4089403,7.9921412,"DEA57","DEA5",19617,31173
"DE_513","DE",36,"C16-C18",17.12,51.4089403,7.9921412,"DEA57","DEA5",22750,16888
"DE_278","DE",32,"C23",23.2,50.3897854,7.3410367,"DEB17","DEB1",0,0
"DE_281","DE",32,"C23",23.32,48.3964821,11.0959458,"DE275","DE27",0,0
"DE_33","DE",21,"C19-C20",19.2,53.514497,9.9527031,"DE600","DE60",70275,55672
"DE_32","DE",21,"C19-C20",19.2,50.8539688,6.9762816,"DEA23","DEA2",1256137,881650
"DE_284","DE",32,"C23",23.2,51.3744849,7.5303406,"DEA53","DEA5",0,0
"DE_520","DE",36,"C16-C18",17.12,51.520551,6.7183511,"DEA12","DEA1",0,0
"DE_31","DE",21,"C19-C20",19.2,50.8144245,7.0065099,"DEA27","DEA2",1913907,1271806
"DE_36","DE",21,"C19-C20",19.2,51.4339188,6.8530695,"DEA16","DEA1",0,0
"DE_523","DE",36,"C16-C18",17.12,51.66144,10.35262,"DE91C","DE91",78184,60406
"DE_522","DE",36,"C16-C18",17.12,52.9798037,7.3583974,"DE949","DE94",226937,304376
"DE_530","DE",36,"C16-C18",17.12,49.089622,9.7362624,"DE11A","DE11",2877,3597
"DE_532","DE",36,"C16-C18",17.12,50.5344803,12.8091229,"DED42","DED4",19635,9816
"DE_46","DE",24,"C24",24.1,52.6470173,13.2081618,"DE40A","DE40",52091,41827
"DE_45","DE",22,"C19-C20",19.1,51.5209626,6.970655,"DEA31","DEA3",326713,289316
"DE_531","DE",36,"C16-C18",17.12,51.4058586,7.4925685,"DEA53","DEA5",61642,92279
"DE_297","DE",32,"C23",23.32,48.6108546,11.7755552,"DE226","DE22",18242,19727
"DE_56","DE",24,"C24",24.1,49.3553758,6.7317259,"DEC04","DEC0",421916,4102
"DE_541","DE",36,"C16-C18",17.12,50.7915724,6.4865655,"DEA26","DEA2",6719,4905
"DE_1864","DE",36,"C16-C18",17.12,50.7251744,10.3567027,"DEG0B","DEG0",9277,7708
"DE_55","DE",24,"C24",24.1,51.4365479,7.3256261,"DEA56","DEA5",20621,22679
"DE_544","DE",36,"C16-C18",17.12,53.1814889,11.2740457,"DE80O","DE80",3453,3566
"DE_543","DE",36,"C16-C18",17.12,50.6590366,6.6460446,"DEA28","DEA2",33237,18901
"DE_1882","DE",31,"C23",23.11,52.0427704,11.5855125,"DEE07","DEE0",139149,116850
"DE_1885","DE",36,"C16-C18",17.12,48.7960394,12.862007,"DE224","DE22",35116,80027
"DE_65","DE",22,"C19-C20",19.1,51.4984818,6.7300869,"DEA12","DEA1",1880340,553443
"DE_64","DE",24,"C24",24.1,51.472986,7.1744538,"DEA51","DEA5",0,0
"DE_311","DE",32,"C23",23.32,48.8118529,11.3296694,"DE219","DE21",423,4489
"DE_1891","DE",25,"C24",25.61,52.1611794,14.6288292,"DE40C","DE40",45922,34879
"DE_70","DE",24,"C24",24.1,52.1611794,14.6288292,"DE40C","DE40",1478439,2678779
"DE_553","DE",36,"C16-C18",17.12,51.0729358,8.0696264,"DEA59","DEA5",10870,9002
"DE_314","DE",32,"C23",23.2,52.2366,8.40057,"DE94E","DE94",9909,10507
"DE_69","DE",24,"C24",24.1,51.4913158,6.7408265,"DEA12","DEA1",7758278,14748891
"DE_552","DE",36,"C16-C18",17.21,48.0254,12.5441,"DE21M","DE21",5018,38936
"DE_313","DE",32,"C23",23.32,53.3645482,7.9942596,"DE94A","DE94",3461,3706
"DE_68","DE",24,"C24",24.1,51.3082871,6.5540923,"DEA14","DEA1",0,0
"DE_4105","DE",30,"C23",23.52,51.7671595,10.8343409,"DEE09","DEE0",110382,70376
"DE_73","DE",29,"C23",23.51,50.5902079,9.5015276,"DE732","DE73",114390,115097
"DE_316","DE",32,"C23",23.32,51.8509116,7.3492833,"DEA35","DEA3",0,0
"DE_4103","DE",31,"C23",23.13,51.3302,13.95499,"DED2C","DED2",0,0
"DE_1994","DE",32,"C23",23.2,49.453759,8.4286864,"DEB34","DEB3",3912,4018
"DE_318","DE",32,"C23",23.32,50.97504,11.86846,"DEG0J","DEG0",9024,25850
"DE_75","DE",29,"C23",23.51,52.3518914,9.889402,"DE929","DE92",549833,555006
"DE_557","DE",36,"C16-C18",17.12,48.5842747,7.8199958,"DE134","DE13",33125,98641
"DE_322","DE",32,"C23",23.32,49.2939574,10.5938745,"DE251","DE25",8447,18735
"DE_79","DE",29,"C23",23.51,51.7644039,8.0556783,"DEA38","DEA3",495048,502761
"DE_321","DE",32,"C23",23.32,51.6888811,6.8574891,"DEA1F","DEA1",5045,1550
"DE_85","DE",29,"C23",23.51,49.0157174,8.6107308,"DE123","DE12",373398,438941
"DE_2196","DE",42,"C19-C20",20.14,50.8330656,6.9669816,"DEA27","DEA2",819191,788543
"DE_566","DE",36,"C16-C18",17.12,50.3211422,7.2341629,"DEB17","DEB1",155917,133273
"DE_2298","DE",42,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",56111,183969
"DE_335","DE",32,"C23",23.32,51.1845206,10.5338179,"DEG09","DEG0",6611,14161
"DE_334","DE",32,"C23",23.32,49.49918,10.79721,"DE258","DE25",0,0
"DE_339","DE",32,"C23",23.32,48.4092771,10.868755,"DE271","DE27",5735,7858
"DE_342","DE",32,"C23",23.32,50.08426,12.25146,"DE24D","DE24",7172,5623
"DE_582","DE",36,"C16-C18",17.12,51.2600542,6.4096867,"DEA1E","DEA1",0,0
"DE_581","DE",36,"C16-C18",17.12,47.8978629,10.6203586,"DE272","DE27",27564,18044
"DE_4117","DE",31,"C23",23.19,48.3654632,10.9296522,"DE271","DE27",0,0
"DE_584","DE",36,"C16-C18",17.21,53.1692419,7.3649682,"DE94C","DE94",4139,14567
"DE_345","DE",32,"C23",23.32,53.06594,8.43332,"DE94D","DE94",0,0
"DE_2694","DE",37,"C19-C20",20.13,50.8737059,6.9181277,"DEA27","DEA2",41172,32311
"DE_349","DE",32,"C23",23.32,48.9073868,12.8091933,"DE22B","DE22",7366,10370
"DE_589","DE",36,"C16-C18",17.12,50.9155578,7.5158966,"DEA2A","DEA2",0,0
"DE_363","DE",32,"C23",23.32,48.7412537,10.7595637,"DE27D","DE27",11664,11636
"DE_362","DE",32,"C23",23.2,50.6597472,8.7537094,"DE721","DE72",7925,8532
"DE_201538","DE",42,"C19-C20",20.14,50.8590711,6.8448268,"DEA27","DEA2",36706,26108
"DE_201642","DE",32,"C23",23.32,51.1804533,10.5060469,"DEG09","DEG0",9924,9477
"DE_201734","DE",25,"C24",24.1,51.4384283,6.8752402,"DEA16","DEA1",38388,27895
"DE_201681","DE",32,"C23",23.99,53.64973,9.10648,"DE932","DE93",0,0
"DE_201664","DE",25,"C24",24.51,49.549146,8.0554082,"DEB3D","DEB3",37878,30255
"DE_201895","DE",36,"C16-C18",63.11,52.46203,13.45232,"DE300","DE30",0,0
"DE_201955","DE",43,"C19-C20",20.11,49.4961841,8.430558,"DEB34","DEB3",66035,180270
"DE_201998","DE",42,"C19-C20",20.14,49.4921939,8.4363349,"DEB34","DEB3",58867,151274
"DE_201997","DE",42,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",23748,11397
"DE_201995","DE",42,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",383,0
"DE_201996","DE",42,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",1888,35793
"DE_202029","DE",42,"C19-C20",NA,49.4961841,8.430558,"DEB34","DEB3",0,0
"DE_202030","DE",42,"C19-C20",NA,49.4961841,8.430558,"DEB34","DEB3",0,0
"DE_202009","DE",43,"C19-C20",20.11,51.4775472,13.8773562,"DE40B","DE40",0,0
"DE_202010","DE",42,"C19-C20",20.14,51.1799164,6.8431234,"DEA11","DEA1",1079,67963
"DE_202008","DE",44,"C19-C20",20.13,49.4961841,8.430558,"DEB34","DEB3",758,9816
"DE_202007","DE",44,"C19-C20",20.13,49.4961841,8.430558,"DEB34","DEB3",0,40418
"DE_202207","DE",42,"C19-C20",20.14,51.1879756,12.3546491,"DED52","DED5",0,0
"DE_202206","DE",42,"C19-C20",20.14,51.1879756,12.3546491,"DED52","DED5",1452,0
"DE_202203","DE",42,"C19-C20",20.14,51.1879756,12.3546491,"DED52","DED5",0,0
"DE_202196","DE",42,"C19-C20",20.14,48.1832866,12.7353298,"DE214","DE21",0,0
"DE_202344","DE",32,"C23",23.32,52.3556148,8.962158,"DEA46","DEA4",8699,10449
"DE_202342","DE",32,"C23",23.32,50.9978951,12.681294,"DED52","DED5",11985,21521
"DE_202335","DE",25,"C24",24.1,51.3082871,6.5540923,"DEA14","DEA1",20024,20129
"DE_202334","DE",25,"C24",24.1,51.4365479,7.3256261,"DEA56","DEA5",19588,19450
"DE_202333","DE",25,"C24",24.1,51.3590816,7.4582569,"DEA53","DEA5",14348,13377
"DE_202304","DE",25,"C24",24.1,50.9184642,8.0144406,"DEA5A","DEA5",52535,43162
"DE_202389","DE",43,"C19-C20",20.11,53.628319,9.5122236,"DE939","DE93",13300,2937
"DE_202455","DE",41,"C19-C20",20.15,51.8740944,12.5883382,"DEE0E","DEE0",457738,978393
"DE_202454","DE",38,"C19-C20",20.15,51.8740944,12.5883382,"DEE0E","DEE0",8773,32095
"DE_202457","DE",41,"C19-C20",20.15,51.8740944,12.5883382,"DEE0E","DEE0",1183746,974056
"DE_202446","DE",28,"C24",24.44,51.6064544,7.5075862,"DEA5C","DEA5",159218,126525
"DE_202439","DE",44,"C19-C20",20.13,51.79878,11.75353,"DEE0C","DEE0",162327,246670
"DE_202557","DE",28,"C24",24.42,51.4900235,6.9681579,"DEA13","DEA1",27303,26080
"DE_202642","DE",32,"C23",23.32,49.4933968,10.8101856,"DE258","DE25",8110,7424
"DE_202640","DE",42,"C19-C20",20.14,51.5253439,6.7982794,"DEA17","DEA1",0,0
"DE_202638","DE",42,"C19-C20",20.14,51.5253439,6.7982794,"DEA17","DEA1",0,468
"DE_202636","DE",42,"C19-C20",20.14,51.5253439,6.7982794,"DEA17","DEA1",0,25009
"DE_202639","DE",42,"C19-C20",20.14,51.5263558,6.7963921,"DEA17","DEA1",0,0
"DE_202696","DE",25,"C24",24.1,50.9939086,13.6391137,"DED2F","DED2",11674,9229
"DE_202695","DE",25,"C24",25.5,50.8663265,8.0065641,"DEA5A","DEA5",14677,11476
"DE_202852","DE",42,"C19-C20",NA,51.0163561,6.9847456,"DEA24","DEA2",0,0
"DE_202902","DE",28,"C24",24.42,51.1521342,6.7809902,"DEA1D","DEA1",40051,28724
"DE_202898","DE",26,"C24",24.42,51.1521342,6.7809902,"DEA1D","DEA1",91496,229854
"DE_202883","DE",36,"C16-C18",17.12,50.8619628,6.8324826,"DEA27","DEA2",6,61092
"DE_202899","DE",26,"C24",24.42,51.1521342,6.7809902,"DEA1D","DEA1",26024,27774
"DE_202878","DE",42,"C19-C20",20.14,51.6787945,7.0949199,"DEA36","DEA3",121962,192854
"DE_202874","DE",42,"C19-C20",20.16,48.7555011,11.7037456,"DE21J","DE21",1309,140
"DE_202983","DE",24,"C24",24.1,51.3638063,6.7143204,"DEA12","DEA1",0,0
"DE_202980","DE",24,"C24",24.1,51.5303631,7.4892184,"DEA52","DEA5",31330,14457
"DE_202979","DE",24,"C24",24.1,51.4707792,7.1652025,"DEA51","DEA5",17961,14844
"DE_202977","DE",24,"C24",24.1,50.9732698,7.9764274,"DEA5A","DEA5",19708,15292
"DE_202978","DE",24,"C24",24.1,50.9582441,8.0181863,"DEA5A","DEA5",20783,18511
"DE_203128","DE",32,"C23",23.32,51.2443746,6.1489972,"DEA1E","DEA1",12532,10337
"DE_203236","DE",36,"C16-C18",17.12,51.3207452,9.8499048,"DE737","DE73",0,0
"DE_203224","DE",42,"C19-C20",20.14,51.4727539,6.7976328,"DEA12","DEA1",7195,10305
"DE_203215","DE",42,"C19-C20",20.14,50.0194815,8.2368782,"DEB35","DEB3",0,15661
"DE_203214","DE",42,"C19-C20",20.14,51.4236401,8.0278021,"DEA57","DEA5",40653,38088
"DE_203190","DE",42,"C19-C20",20.14,51.6787945,7.0949199,"DEA36","DEA3",48445,44515
"DE_203347","DE",34,"C23",23.62,51.1824122,12.3803004,"DED52","DED5",24740,11361
"DE_203628","DE",36,"C16-C18",17.12,49.9873674,9.1571398,"DE261","DE26",1,82945
"DE_203618","DE",42,"C19-C20",20.14,51.5984592,6.9676687,"DEA36","DEA3",8068,160860
"DE_203617","DE",32,"C23",23.31,49.4055096,12.0902087,"DE239","DE23",14864,17551
"DE_203616","DE",32,"C23",23.31,50.5449843,7.2618943,"DEB12","DEB1",16076,18821
"DE_203615","DE",32,"C23",23.31,50.6916673,7.0262196,"DEA2C","DEA2",13813,16473
"DE_203619","DE",25,"C24",24.51,50.8868352,8.4515887,"DE724","DE72",37701,26013
"DE_203603","DE",34,"C23",23.62,51.8422852,14.4499329,"DE40G","DE40",19007,7378
"DE_203756","DE",27,"C24",24.42,50.392576,7.589225,"DEB11","DEB1",27705,23854
"DE_204156","DE",36,"C16-C18",17.12,51.2945195,6.3653187,"DEA1E","DEA1",0,0
"DE_204322","DE",43,"C19-C20",20.11,51.0873247,6.8158329,"DEA1D","DEA1",28,5767
"DE_204294","DE",32,"C23",23.31,51.1654963,13.4897067,"DED2E","DED2",0,0
"DE_204300","DE",25,"C24",24.51,51.3534187,8.3353454,"DEA57","DEA5",30340,34959
"DE_204255","DE",27,"C24",24.53,48.71552,9.39619,"DE113","DE11",15369,12694
"DE_205271","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",20329,59036
"DE_205269","DE",25,"C24",24.2,51.2277411,6.7734556,"DEA11","DEA1",9573,10290
"DE_205270","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_205268","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_205241","DE",42,"C19-C20",20.14,51.3641633,6.6551144,"DEA14","DEA1",8389,31705
"DE_205246","DE",43,"C19-C20",20.11,53.901848,9.1849513,"DEF05","DEF0",32883,11234
"DE_205384","DE",42,"C19-C20",20.14,51.8334104,6.2360566,"DEA1B","DEA1",20423,42415
"DE_205362","DE",32,"C23",23.32,48.7266487,12.1874521,"DE227","DE22",0,0
"DE_205361","DE",25,"C24",24.2,51.2277411,6.7734556,"DEA11","DEA1",4379,6029
"DE_205360","DE",32,"C23",23.32,48.7266487,12.1874521,"DE227","DE22",0,0
"DE_205359","DE",32,"C23",23.49,48.7266487,12.1874521,"DE227","DE22",0,0
"DE_205544","DE",42,"C19-C20",20.14,51.6787945,7.0949199,"DEA36","DEA3",17782,28155
"DE_205543","DE",42,"C19-C20",20.14,51.6787945,7.0949199,"DEA36","DEA3",0,0
"DE_205540","DE",25,"C24",24.1,50.7583493,8.2794539,"DE722","DE72",20030,20632
"DE_205539","DE",25,"C24",24.1,51.1604387,6.8863283,"DEA11","DEA1",0,0
"DE_205538","DE",25,"C24",24.1,51.3066446,6.5456187,"DEA14","DEA1",34673,32527
"DE_205528","DE",42,"C19-C20",20.14,51.831881,6.2551895,"DEA1B","DEA1",1230,1410
"DE_205507","DE",36,"C16-C18",17.12,52.253142,11.8819181,"DEE06","DEE0",92607,88125
"DE_205504","DE",36,"C16-C18",17.12,50.63859,12.20894,"DEG0L","DEG0",0,0
"DE_205509","DE",36,"C16-C18",63.11,52.1699271,14.642246,"DE40C","DE40",11,46410
"DE_205658","DE",25,"C24",24.1,51.4397842,7.5609173,"DEA5C","DEA5",7844,7201
"DE_205985","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_205984","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_205983","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_205982","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_205981","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_206057","DE",43,"C19-C20",20.11,51.3146879,12.018553,"DEE0B","DEE0",221192,0
"DE_206266","DE",36,"C16-C18",NA,50.9738223,11.6400332,"DEG0J","DEG0",0,0
"DE_207565","DE",24,"C24",24.1,51.3295191,13.3678983,"DED2E","DED2",11079,6623
"DE_209946","DE",42,"C19-C20",NA,49.4961841,8.430558,"DEB34","DEB3",6524,4991
"DE_209865","DE",42,"C19-C20",NA,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_209864","DE",42,"C19-C20",NA,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_209866","DE",42,"C19-C20",NA,51.0670564,6.8460238,"DEA23","DEA2",0,0
"DE_209764","DE",42,"C19-C20",NA,50.8330656,6.9669816,"DEA27","DEA2",738,21910
"DE_209763","DE",42,"C19-C20",NA,50.8330656,6.9669816,"DEA27","DEA2",329,334
"DE_209762","DE",42,"C19-C20",NA,50.8330656,6.9669816,"DEA27","DEA2",126,75
"DE_210124","DE",36,"C16-C18",NA,53.22474,8.45757,"DE94G","DE94",15191,17636
"DE_210164","DE",42,"C19-C20",NA,49.4961841,8.430558,"DEB34","DEB3",3998,0
"DE_210601","DE",42,"C19-C20",NA,51.5160483,10.2356712,"DE91C","DE91",585,0
"DE_210596","DE",42,"C19-C20",NA,51.5253439,6.7982794,"DEA17","DEA1",52,0
"DE_210542","DE",42,"C19-C20",NA,53.9102847,11.4491298,"DE80M","DE80",3269,2052
"DE_210525","DE",42,"C19-C20",NA,51.0459248,7.0192196,"DEA24","DEA2",5,0
"DE_210520","DE",42,"C19-C20",NA,51.3255559,12.0128312,"DEE0B","DEE0",2957,1624
"DE_211199","DE",42,"C19-C20",NA,49.4961841,8.430558,"DEB34","DEB3",0,0
"DE_211198","DE",42,"C19-C20",NA,49.4961841,8.430558,"DEB34","DEB3",35038,71571
"DE_212540","DE",42,"C19-C20",NA,53.6519197,9.5078665,"DE939","DE93",197,56098
"DE_212260","DE",21,"C19-C20",NA,53.6087071,8.0883633,"DE945","DE94",40750,40673
"DE_214200","DE",36,"C16-C18",NA,51.520172,14.3365741,"DE40G","DE40",499,27205
"DE_214101","DE",36,"C16-C18",NA,51.6368701,12.2287615,"DEE05","DEE0",102031,120551
"DE_215000","DE",32,"C23",NA,50.7502598,8.2740159,"DE722","DE72",6805,8316
"DE_217320","DE",33,"C23",NA,50.850954,12.2061027,"DEG0L","DEG0",27753,13720
"DE_218880","DE",36,"C16-C18",NA,49.0424586,13.0000891,"DE229","DE22",1271,5417
"GR_50","EL",32,"C23",23.32,38.408184,23.5299708,"EL642","EL64",0,0
"GR_115","EL",36,"C16-C18",17.12,37.9841213,22.7814049,"EL652","EL65",0,0
"GR_60","EL",29,"C23",23.51,40.6883975,22.9431571,"EL522","EL52",670319,652938
"GR_105","EL",35,"C16-C18",17.11,38.1270128,23.8435432,"EL305","EL30",0,0
"GR_59","EL",29,"C23",23.51,38.2216703,23.5014213,"EL641","EL64",1223641,1357719
"GR_104","EL",36,"C16-C18",17.12,37.9829463,23.7011341,"EL303","EL30",0,0
"GR_55","EL",29,"C23",23.51,38.3222338,21.8531095,"EL632","EL63",714374,612053
"GR_102","EL",32,"C23",23.32,40.6481435,22.8543271,"EL522","EL52",0,0
"GR_100","EL",32,"C23",35,39.6463226,22.4170035,"EL612","EL61",0,0
"GR_62","EL",32,"C23",23.32,37.725686,21.3690324,"EL633","EL63",0,0
"GR_56","EL",32,"C23",23.32,40.9880227,24.6966476,"EL515","EL51",0,0
"GR_98","EL",32,"C23",23.32,39.558555,21.7844135,"EL611","EL61",956,664
"GR_53","EL",32,"C23",23.41,40.5501072,22.9825712,"EL522","EL52",0,0
"GR_99","EL",32,"C23",23.32,40.5084884,22.9780696,"EL522","EL52",0,0
"GR_79","EL",30,"C23",23.52,39.3953238,22.8102914,"EL613","EL61",60994,45023
"GR_131","EL",32,"C23",23.32,38.2613948,21.7439534,"EL632","EL63",0,0
"GR_130","EL",32,"C23",23.32,39.5114038,20.2605444,"EL542","EL54",3352,1365
"GR_137","EL",32,"C23",23.32,37.4092209,22.3992917,"EL651","EL65",0,0
"GR_139","EL",32,"C23",23.32,37.6157871,22.730305,"EL651","EL65",0,0
"GR_116","EL",32,"C23",23.32,35.3247774,24.4581947,"EL433","EL43",820,1784
"GR_141","EL",32,"C23",23.32,36.9287049,22.5096947,"EL653","EL65",0,0
"GR_114","EL",36,"C16-C18",17.12,38.7986726,22.4694265,"EL644","EL64",13751,6694
"GR_126","EL",30,"C23",23.52,37.8163513,22.9244523,"EL652","EL65",7887,9701
"GR_124","EL",30,"C23",23.52,39.6390224,22.4191254,"EL612","EL61",0,75
"GR_117","EL",32,"C23",23.32,38.8871142,22.4387948,"EL644","EL64",0,0
"GR_129","EL",30,"C23",23.52,37.1083574,22.4312686,"EL653","EL65",5657,4751
"GR_181","EL",30,"C23",23.52,40.351255,21.8331041,"EL531","EL53",0,0
"GR_1","EL",31,"C23",23.13,37.9834162,23.6699111,"EL307","EL30",46819,34756
"GR_187","EL",36,"C16-C18",17.12,41.116098,25.3928752,"EL513","EL51",871,4062
"GR_186","EL",36,"C16-C18",17.12,40.2779448,22.5156468,"EL525","EL52",9140,6524
"GR_89","EL",21,"C19-C20",19.2,38.0484706,23.5545777,"EL306","EL30",1994867,1263154
"GR_37","EL",32,"C23",23.32,41.1266172,23.3819761,"EL526","EL52",0,0
"GR_45","EL",32,"C23",23.32,39.6463226,22.4170035,"EL612","EL61",6987,8229
"GR_97","EL",24,"C24",24.1,39.1450932,22.6913764,"EL613","EL61",38988,31909
"GR_96","EL",24,"C24",24.1,39.3953238,22.8102914,"EL613","EL61",25946,25583
"GR_40","EL",32,"C23",23.32,40.6643203,23.1107198,"EL522","EL52",0,0
"GR_33","EL",32,"C23",23.32,40.6717164,22.8015174,"EL522","EL52",4591,3122
